						categories

INSERT INTO `categories` (`id`, `title`, `description`, `slug`, `image`, `created_at`, `updated_at`) VALUES
(1, 'Electronics', 'Perfect gift for friends and family', 1, 'img-1.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(2, 'Women', 'Made from eco-friendly and sustainable materials', 1, 'img-2.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(3, 'Men', 'Available in a variety of colors and sizes', 1, 'img-3.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(4, 'Home', 'Affordable and stylish option for everyday use', 1, 'img-5.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(5, 'Beauty', 'Easy to clean and maintain', 1, 'img-11.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00');




						sub_categories

INSERT INTO `sub_categories` (`id`, `category_id`, `title`, `description`, `created_at`, `updated_at`) VALUES
(1, 1, 'Phone', 'Affordable and stylish option for everyday use', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(2, 3, 'Men Shoes', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(3, 4, 'Kitchen', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(4, 2, 'Women Shoes', 'Available in a variety of colors and sizes', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(5, 2, 'Women Pants', 'Designed for maximum performance and efficiency', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(6, 1, 'Radio', 'High-quality product with durable materials', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(7, 4, 'Bed', 'Easy to clean and maintain', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(8, 4, 'Chair', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(9, 3, 'Men T-Shirts', 'Available in a variety of colors and sizes', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(10, 3, 'Men Pants', 'High-quality product with durable materials', '0000-00-00 00:00:00', '0000-00-00 00:00:00');




						Products

insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (1, 9, 'Fitness Tracker', 'Just In', 'Versatile and multi-functional design', 'HP', 'Sony', 147.13, 15.58, '294590367681', 'no', 4, 0, '21-07-2022', '03-06-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (664, 4, 'Tablet', 'New Arrival', 'Comfortable and ergonomic design for maximum comfort', 'Apple', 'Apple', 471.17, 53.0, '504083972434', 'no', 7, 1, '10-07-2022', '28-11-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (665, 2, 'Fitness Tracker', 'Fresh Release', 'Affordable and stylish option for everyday use', 'Dell', 'Sony', 713.27, 52.05, '004559815462', 'yes', 7, 0, '19-03-2022', '17-01-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (666, 3, 'Smartphone', 'New Arrival', 'Comfortable and ergonomic design for maximum comfort', 'LG', 'Adidas', 497.32, 49.71, '834363535535', 'yes', 3, 1, '23-09-2023', '31-05-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (667, 8, 'Smartphone', 'Brand New', 'Elegant and sophisticated choice for special occasions', 'HP', 'Adidas', 74.44, 40.93, '847339931519', 'no', 8, 0, '06-08-2022', '22-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (668, 2, 'Fitness Tracker', 'Just In', 'Premium craftsmanship and attention to detail', 'Microsoft', 'Honda', 384.95, 39.9, '433864659630', 'no', 9, 1, '01-01-2023', '23-02-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (669, 3, 'Smartwatch', 'Fresh Release', 'Elegant and sophisticated choice for special occasions', 'HP', 'Microsoft', 728.85, 43.43, '474396107586', 'no', 10, 0, '26-11-2023', '02-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (670, 10, 'Camera', 'Just In', 'Versatile and multi-functional design', 'Dell', 'Nike', 961.27, 77.35, '445114641608', 'yes', 2, 0, '13-03-2022', '02-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (671, 2, 'Gaming Console', 'Just In', 'Comfortable and ergonomic design for maximum comfort', 'Dell', 'Coca-Cola', 569.6, 84.06, '347476890909', 'no', 4, 1, '09-01-2023', '26-04-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (672, 7, 'Fitness Tracker', 'Brand New', 'Versatile and multi-functional design', 'Sony', 'Adidas', 562.08, 55.66, '990997712238', 'yes', 4, 1, '18-07-2022', '17-11-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (673, 5, 'Tablet', 'Fresh Release', 'Innovative technology for enhanced performance', 'Microsoft', 'Pepsi', 407.15, 77.69, '472125115979', 'no', 10, 0, '29-03-2023', '15-09-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (674, 8, 'Bluetooth Speaker', 'Brand New', 'Affordable and stylish option for everyday use', 'LG', 'Sony', 643.88, 46.58, '814791913060', 'yes', 9, 1, '25-04-2023', '27-04-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (675, 10, 'Gaming Console', 'Brand New', 'Innovative technology for enhanced performance', 'HP', 'Toyota', 398.33, 86.67, '200007803379', 'yes', 7, 1, '08-02-2023', '28-09-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (676, 5, 'Camera', 'Brand New', 'Sustainable and eco-friendly materials', 'LG', 'Samsung', 442.29, 89.95, '652879731855', 'no', 7, 1, '05-10-2022', '04-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (677, 10, 'Gaming Console', 'Latest Addition', 'Affordable and stylish option for everyday use', 'LG', 'Adidas', 835.31, 47.15, '918203803551', 'yes', 2, 0, '30-11-2022', '03-06-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (678, 9, 'Gaming Console', 'Latest Addition', 'Easy to use and user-friendly interface', 'Lenovo', 'Adidas', 238.54, 13.69, '617193588448', 'yes', 9, 0, '07-05-2023', '01-11-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (679, 6, 'Laptop', 'New Arrival', 'Sustainable and eco-friendly materials', 'Lenovo', 'Nike', 243.05, 82.59, '279457100324', 'no', 1, 1, '30-04-2023', '17-01-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (680, 9, 'Gaming Console', 'Brand New', 'Affordable and stylish option for everyday use', 'Apple', 'Coca-Cola', 296.52, 82.96, '892048763250', 'yes', 9, 0, '18-05-2023', '09-02-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (681, 5, 'Headphones', 'New Arrival', 'High-quality product with durable materials', 'Adidas', 'Adidas', 251.64, 43.03, '491946215369', 'no', 10, 1, '08-09-2022', '11-11-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (682, 5, 'Fitness Tracker', 'Just In', 'Fashion-forward and trendy accessory', 'Dell', 'Pepsi', 153.89, 49.29, '494285901273', 'no', 3, 1, '02-04-2023', '19-12-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (683, 1, 'Gaming Console', 'Just In', 'Elegant and sophisticated choice for special occasions', 'Lenovo', 'Samsung', 495.72, 12.04, '577710533318', 'yes', 8, 0, '15-12-2022', '14-09-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (684, 9, 'Bluetooth Speaker', 'Fresh Release', 'Innovative technology for enhanced performance', 'Samsung', 'Adidas', 769.81, 70.54, '407693576695', 'yes', 9, 1, '30-09-2022', '12-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (685, 9, 'Headphones', 'Just In', 'Versatile and multi-functional design', 'Samsung', 'Apple', 832.8, 69.65, '520567310418', 'no', 1, 0, '21-02-2022', '02-06-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (686, 8, 'Bluetooth Speaker', 'Fresh Release', 'Elegant and sophisticated choice for special occasions', 'Microsoft', 'Adidas', 434.53, 17.07, '021751295625', 'yes', 7, 1, '20-11-2022', '12-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (687, 2, 'Fitness Tracker', 'New Arrival', 'Innovative technology for enhanced performance', 'Sony', 'Adidas', 803.87, 37.52, '237968572338', 'no', 10, 0, '22-07-2022', '23-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (688, 4, 'Fitness Tracker', 'Just In', 'Sustainable and eco-friendly materials', 'Samsung', 'Pepsi', 805.7, 30.98, '340421853747', 'yes', 9, 0, '06-05-2022', '06-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (689, 6, 'Smartwatch', 'Latest Addition', 'Comfortable and ergonomic design for maximum comfort', 'Dell', 'Nike', 875.66, 28.3, '494190522305', 'yes', 2, 0, '14-01-2023', '02-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (690, 9, 'Laptop', 'Brand New', 'High-quality product with durable materials', 'Adidas', 'Samsung', 478.2, 75.09, '310216219277', 'no', 9, 1, '02-12-2023', '26-09-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (691, 7, 'Bluetooth Speaker', 'Fresh Release', 'Affordable and stylish option for everyday use', 'Adidas', 'Coca-Cola', 729.08, 63.83, '281613938944', 'yes', 4, 1, '08-04-2023', '03-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (692, 6, 'Fitness Tracker', 'Just In', 'Elegant and sophisticated choice for special occasions', 'HP', 'Adidas', 699.49, 22.17, '407284979512', 'no', 3, 0, '27-07-2023', '10-07-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (693, 6, 'Laptop', 'Latest Addition', 'Comfortable and ergonomic design for maximum comfort', 'Dell', 'Honda', 963.96, 40.1, '818174508244', 'no', 8, 0, '24-10-2023', '09-09-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (694, 1, 'Tablet', 'Latest Addition', 'Easy to use and user-friendly interface', 'Dell', 'Coca-Cola', 538.34, 59.2, '496580904753', 'no', 7, 1, '13-10-2022', '31-01-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (695, 8, 'Camera', 'Latest Addition', 'Affordable and stylish option for everyday use', 'Sony', 'Microsoft', 640.0, 54.24, '215265009998', 'yes', 7, 0, '02-12-2022', '21-07-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (696, 8, 'Smartphone', 'New Arrival', 'Fashion-forward and trendy accessory', 'LG', 'Pepsi', 250.6, 23.53, '827506294555', 'yes', 2, 0, '07-03-2022', '10-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (697, 4, 'Smartphone', 'Just In', 'Premium craftsmanship and attention to detail', 'HP', 'Sony', 532.67, 37.06, '688589485635', 'yes', 3, 0, '21-08-2023', '01-07-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (698, 7, 'Fitness Tracker', 'Fresh Release', 'Versatile and multi-functional design', 'Dell', 'Nike', 450.87, 83.68, '609226937568', 'yes', 10, 0, '09-08-2023', '30-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (699, 8, 'Tablet', 'Fresh Release', 'High-quality product with durable materials', 'Apple', 'Sony', 28.17, 47.14, '386861700218', 'no', 7, 1, '21-02-2022', '26-03-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (700, 3, 'Smartphone', 'Brand New', 'Versatile and multi-functional design', 'Lenovo', 'Honda', 605.39, 24.06, '366959832676', 'yes', 3, 0, '10-06-2023', '04-03-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (701, 7, 'Gaming Console', 'Brand New', 'Sustainable and eco-friendly materials', 'Microsoft', 'Honda', 802.14, 27.9, '037492096375', 'no', 5, 0, '01-02-2023', '11-02-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (702, 9, 'Headphones', 'New Arrival', 'Comfortable and ergonomic design for maximum comfort', 'Lenovo', 'Nike', 577.06, 34.82, '568427771392', 'no', 9, 0, '16-08-2022', '25-07-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (703, 1, 'Bluetooth Speaker', 'Fresh Release', 'Comfortable and ergonomic design for maximum comfort', 'Dell', 'Microsoft', 652.56, 18.45, '242193094261', 'no', 2, 1, '30-10-2022', '10-02-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (704, 3, 'Fitness Tracker', 'Just In', 'Fashion-forward and trendy accessory', 'Nike', 'Coca-Cola', 102.32, 21.66, '242543189329', 'yes', 7, 1, '27-07-2022', '01-09-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (705, 8, 'Smartphone', 'Latest Addition', 'High-quality product with durable materials', 'Dell', 'Apple', 658.14, 81.6, '402339037609', 'yes', 9, 0, '27-03-2023', '30-04-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (706, 9, 'Camera', 'Just In', 'Innovative technology for enhanced performance', 'Apple', 'Sony', 60.81, 33.92, '134190136109', 'no', 6, 1, '22-08-2022', '31-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (707, 6, 'Smartphone', 'Brand New', 'Affordable and stylish option for everyday use', 'Microsoft', 'Pepsi', 729.08, 64.59, '380997572042', 'no', 3, 1, '17-05-2022', '19-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (708, 3, 'Gaming Console', 'Brand New', 'Fashion-forward and trendy accessory', 'Sony', 'Apple', 158.74, 14.36, '736129992420', 'no', 2, 0, '20-04-2023', '29-10-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (709, 7, 'Tablet', 'Brand New', 'High-quality product with durable materials', 'Sony', 'Adidas', 691.89, 50.2, '613814656667', 'no', 8, 1, '29-04-2023', '03-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (710, 9, 'Headphones', 'Latest Addition', 'Versatile and multi-functional design', 'HP', 'Samsung', 577.99, 81.59, '413021100525', 'no', 4, 1, '19-05-2023', '04-01-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (711, 2, 'Smartwatch', 'Just In', 'Premium craftsmanship and attention to detail', 'Adidas', 'Coca-Cola', 333.29, 12.89, '023062811884', 'yes', 9, 1, '05-07-2022', '30-04-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (712, 10, 'Fitness Tracker', 'New Arrival', 'Affordable and stylish option for everyday use', 'HP', 'Pepsi', 43.37, 84.49, '022095493532', 'no', 4, 1, '02-05-2022', '16-06-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (713, 6, 'TV', 'Fresh Release', 'Innovative technology for enhanced performance', 'Samsung', 'Samsung', 100.86, 72.75, '067406045187', 'no', 3, 1, '09-03-2022', '19-07-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (714, 1, 'Headphones', 'Brand New', 'Innovative technology for enhanced performance', 'Samsung', 'Microsoft', 70.12, 59.26, '110712209441', 'no', 6, 0, '01-05-2023', '13-09-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (715, 1, 'Bluetooth Speaker', 'Brand New', 'Affordable and stylish option for everyday use', 'Lenovo', 'Coca-Cola', 432.78, 34.42, '529571426008', 'no', 10, 0, '15-05-2023', '08-10-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (716, 2, 'Fitness Tracker', 'Latest Addition', 'Affordable and stylish option for everyday use', 'Lenovo', 'Toyota', 646.74, 55.42, '273691975273', 'yes', 6, 0, '15-11-2022', '26-01-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (717, 1, 'TV', 'Fresh Release', 'Premium craftsmanship and attention to detail', 'Microsoft', 'Pepsi', 250.74, 80.28, '548555653570', 'yes', 1, 0, '22-07-2023', '11-05-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (718, 6, 'Smartphone', 'New Arrival', 'Affordable and stylish option for everyday use', 'Lenovo', 'Sony', 983.25, 64.92, '358945067903', 'no', 10, 1, '29-06-2022', '19-05-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (719, 3, 'Fitness Tracker', 'Brand New', 'Innovative technology for enhanced performance', 'Apple', 'Sony', 306.08, 58.99, '060533730001', 'no', 9, 0, '28-03-2022', '02-10-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (720, 2, 'Headphones', 'New Arrival', 'Comfortable and ergonomic design for maximum comfort', 'Lenovo', 'Honda', 686.1, 48.44, '017858448160', 'no', 2, 0, '31-01-2023', '12-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (721, 1, 'Laptop', 'Brand New', 'Easy to use and user-friendly interface', 'Microsoft', 'Coca-Cola', 437.53, 67.57, '472298434273', 'no', 2, 1, '26-11-2023', '18-06-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (722, 8, 'Bluetooth Speaker', 'Just In', 'Fashion-forward and trendy accessory', 'Sony', 'Adidas', 922.44, 80.47, '530869555933', 'yes', 4, 1, '28-06-2022', '31-10-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (723, 1, 'Headphones', 'New Arrival', 'Innovative technology for enhanced performance', 'Apple', 'Nike', 696.77, 12.09, '163396819480', 'yes', 3, 0, '16-12-2023', '02-11-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (724, 3, 'Fitness Tracker', 'Latest Addition', 'Innovative technology for enhanced performance', 'Nike', 'Toyota', 95.9, 27.78, '146206766996', 'no', 7, 1, '09-11-2022', '18-07-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (725, 1, 'Headphones', 'Fresh Release', 'Versatile and multi-functional design', 'Adidas', 'Nike', 479.79, 28.72, '345478654553', 'no', 3, 1, '22-05-2023', '04-01-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (726, 2, 'Headphones', 'Brand New', 'Comfortable and ergonomic design for maximum comfort', 'Samsung', 'Samsung', 686.18, 65.23, '912586346790', 'yes', 5, 1, '27-08-2023', '15-06-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (727, 5, 'Bluetooth Speaker', 'Latest Addition', 'Innovative technology for enhanced performance', 'Adidas', 'Honda', 422.94, 88.64, '015225224038', 'no', 10, 0, '16-02-2023', '15-02-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (728, 2, 'TV', 'Just In', 'Versatile and multi-functional design', 'Sony', 'Sony', 373.58, 27.56, '956357098953', 'yes', 3, 1, '21-03-2023', '24-08-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (729, 3, 'Laptop', 'Fresh Release', 'Comfortable and ergonomic design for maximum comfort', 'Sony', 'Sony', 542.45, 46.37, '845321868290', 'no', 7, 0, '02-12-2022', '14-07-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (730, 3, 'Bluetooth Speaker', 'New Arrival', 'Comfortable and ergonomic design for maximum comfort', 'HP', 'Toyota', 144.47, 87.97, '180437033098', 'yes', 7, 0, '10-11-2022', '01-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (731, 2, 'Headphones', 'New Arrival', 'High-quality product with durable materials', 'Nike', 'Pepsi', 762.01, 41.11, '991961296750', 'yes', 9, 0, '11-08-2022', '22-08-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (732, 2, 'Smartphone', 'Just In', 'Innovative technology for enhanced performance', 'Sony', 'Microsoft', 875.67, 84.4, '847387941367', 'no', 3, 0, '29-10-2023', '20-06-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (733, 6, 'Tablet', 'New Arrival', 'Fashion-forward and trendy accessory', 'Dell', 'Coca-Cola', 416.71, 69.66, '800991976027', 'no', 5, 1, '13-06-2023', '16-04-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (734, 2, 'Camera', 'Just In', 'Comfortable and ergonomic design for maximum comfort', 'Lenovo', 'Toyota', 713.73, 22.15, '094544407198', 'yes', 7, 0, '27-04-2022', '24-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (735, 10, 'Smartphone', 'Brand New', 'Versatile and multi-functional design', 'HP', 'Nike', 740.14, 82.46, '924152978553', 'yes', 3, 1, '15-06-2022', '21-05-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (736, 4, 'Smartwatch', 'Fresh Release', 'Comfortable and ergonomic design for maximum comfort', 'Adidas', 'Coca-Cola', 722.43, 50.79, '266734154639', 'no', 9, 0, '21-10-2023', '23-03-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (737, 8, 'Camera', 'Brand New', 'Easy to use and user-friendly interface', 'Sony', 'Samsung', 968.18, 64.98, '401971824030', 'no', 5, 0, '21-02-2023', '10-08-2023');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (738, 8, 'Smartphone', 'New Arrival', 'Premium craftsmanship and attention to detail', 'Samsung', 'Adidas', 719.6, 19.12, '070413915956', 'no', 9, 1, '19-05-2023', '16-12-2022');
insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (739, 3, 'Fitness Tracker', 'Fresh Release', 'Premium craftsmanship and attention to detail', 'Samsung', 'Adidas', 65.34, 59.59, '496592511892', 'yes', 1, 0, '28-03-2022', '08-12-2023');
